id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2615,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54681,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,60043,17,4,0,0,1703182328266,1703182328300,34,1000,60000,1703182328266,1703182328300,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2616,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,39462,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,5688,17,4,0,0,1703182328300,1703182328335,35,1000,60000,1703182328300,1703182328335,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2617,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,42856,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,50958,17,4,0,0,1703182328335,1703182328370,35,1000,60000,1703182328335,1703182328370,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2618,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,47317,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,14098,17,4,0,0,1703182328370,1703182328404,34,1000,60000,1703182328370,1703182328404,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2619,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,40031,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,12183,17,4,0,0,1703182328404,1703182328439,35,1000,60000,1703182328404,1703182328439,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.183960475883131,1,0,0.035035035035035,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2620,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,49846,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,53324,17,4,0,0,1703182328439,1703182328474,35,1000,60000,1703182328439,1703182328474,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2621,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54979,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,44584,17,4,0,0,1703182328474,1703182328508,34,1000,60000,1703182328474,1703182328508,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2622,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,42231,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,33418,17,4,0,0,1703182328508,1703182328543,35,1000,60000,1703182328508,1703182328543,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2623,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,42331,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,26604,17,4,0,0,1703182328543,1703182328578,35,1000,60000,1703182328543,1703182328578,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1945494094548021,2,0,0.035035035035035,0.1945494094548021,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2624,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,44783,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,31115,17,4,0,0,1703182328578,1703182328613,35,1000,60000,1703182328578,1703182328613,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2625,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54455,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,36611,17,4,0,0,1703182328613,1703182328648,35,1000,60000,1703182328613,1703182328648,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751403,2,0,0.035035035035035,0.1893289853751403,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2626,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,53580,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,29608,17,4,0,0,1703182328648,1703182328683,35,1000,60000,1703182328648,1703182328683,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2627,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,44080,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,26572,17,4,0,0,1703182328683,1703182328717,34,1000,60000,1703182328683,1703182328717,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1868493194507308,2,0,0.034034034034034,0.1868493194507308,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2628,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,53503,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,18351,17,4,0,0,1703182328717,1703182328754,37,1000,60000,1703182328717,1703182328754,37,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.037037037037037,0.1941778558668514,2,0,0.037037037037037,0.1941778558668514,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2629,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,55906,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,49867,17,4,0,0,1703182328754,1703182328787,33,1000,60000,1703182328754,1703182328787,33,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0330330330330329,0.1843308591668586,2,0,0.0330330330330329,0.1843308591668586,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2630,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43687,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,13561,17,4,0,0,1703182328787,1703182328822,35,1000,60000,1703182328787,1703182328822,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0350350350350351,0.183960475883131,1,0,0.0350350350350351,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2631,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,33046,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,32043,17,4,0,0,1703182328822,1703182328857,35,1000,60000,1703182328822,1703182328857,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2632,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,33563,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,25855,17,4,0,0,1703182328857,1703182328891,34,1000,60000,1703182328857,1703182328891,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2633,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54642,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,30183,17,4,0,0,1703182328891,1703182328926,35,1000,60000,1703182328891,1703182328926,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0350350350350351,0.1839604758831311,1,0,0.0350350350350351,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2634,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43104,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,61557,17,4,0,0,1703182328926,1703182328960,34,1000,60000,1703182328926,1703182328960,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1921371286223287,2,0,0.034034034034034,0.1921371286223287,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2635,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,60845,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,47487,17,4,0,0,1703182328960,1703182328995,35,1000,60000,1703182328960,1703182328995,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2636,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,58997,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,5769,17,4,0,0,1703182328995,1703182329030,35,1000,60000,1703182328995,1703182329030,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0350350350350351,0.1839604758831311,1,0,0.0350350350350351,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2637,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,52903,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,19692,17,4,0,0,1703182329030,1703182329064,34,1000,60000,1703182329030,1703182329064,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2638,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,42615,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,46189,17,4,0,0,1703182329064,1703182329099,35,1000,60000,1703182329064,1703182329099,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2639,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54326,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,35133,17,4,0,0,1703182329099,1703182329134,35,1000,60000,1703182329099,1703182329134,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2640,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34959,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,4158,17,4,0,0,1703182329134,1703182329169,35,1000,60000,1703182329134,1703182329169,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2641,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,40615,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,24489,17,4,0,0,1703182329169,1703182329203,34,1000,60000,1703182329169,1703182329203,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1868493194507307,2,0,0.034034034034034,0.1868493194507307,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2642,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,45856,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,45666,17,4,0,0,1703182329203,1703182329238,35,1000,60000,1703182329203,1703182329238,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2643,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43479,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,7371,17,4,0,0,1703182329238,1703182329273,35,1000,60000,1703182329238,1703182329273,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2644,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,53568,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,5807,17,4,0,0,1703182329273,1703182329308,35,1000,60000,1703182329273,1703182329308,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2645,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34644,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,11651,17,4,0,0,1703182329308,1703182329342,34,1000,60000,1703182329308,1703182329342,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2646,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,57839,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,14409,17,4,0,0,1703182329342,1703182329376,34,1000,60000,1703182329342,1703182329376,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1921371286223288,2,0,0.034034034034034,0.1921371286223288,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2647,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,55534,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,65388,17,4,0,0,1703182329377,1703182329411,34,1000,60000,1703182329377,1703182329411,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2648,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,49720,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,5829,17,4,0,0,1703182329411,1703182329446,35,1000,60000,1703182329411,1703182329446,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2649,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,44137,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,44189,17,4,0,0,1703182329446,1703182329481,35,1000,60000,1703182329446,1703182329481,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2650,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,48500,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,3630,17,4,0,0,1703182329481,1703182329515,34,1000,60000,1703182329481,1703182329515,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2651,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,47192,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,16848,17,4,0,0,1703182329515,1703182329550,35,1000,60000,1703182329515,1703182329550,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.183960475883131,1,0,0.035035035035035,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2652,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,54955,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,14109,17,4,0,0,1703182329550,1703182329585,35,1000,60000,1703182329550,1703182329585,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2653,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43868,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,62651,17,4,0,0,1703182329585,1703182329620,35,1000,60000,1703182329585,1703182329620,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2654,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,51186,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,36023,17,4,0,0,1703182329620,1703182329656,36,1000,60000,1703182329620,1703182329656,36,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.036036036036036,0.1864731809057187,1,0,0.036036036036036,0.1864731809057187,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2655,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,57798,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,4925,17,4,0,0,1703182329656,1703182329691,35,1000,60000,1703182329656,1703182329691,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.194549409454802,2,0,0.035035035035035,0.194549409454802,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2656,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,56520,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,31536,17,4,0,0,1703182329691,1703182329725,34,1000,60000,1703182329691,1703182329725,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2657,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,53712,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,26841,17,4,0,0,1703182329725,1703182329760,35,1000,60000,1703182329725,1703182329760,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.183960475883131,1,0,0.035035035035035,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2658,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,45524,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,10345,17,4,0,0,1703182329760,1703182329795,35,1000,60000,1703182329760,1703182329795,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.183960475883131,1,0,0.035035035035035,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
2659,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,58008,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,22729,17,4,0,0,1703182329795,1703182329829,34,1000,60000,1703182329795,1703182329829,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
